"","lowgel.baseline-Placebo.baseline","Placebo.baseline-Placebo.postgel"
"24684",0,-1
"24685",0,0
"24686",0,0
"24687",0,0
"24689",0,0
"24690",0,0
"24691",0,0
"24692",0,0
"24693",0,0
"24694",0,0
"24695",0,0
"24696",0,0
"24699",0,0
"24700",0,0
"24702",0,0
"24703",0,0
"24704",0,0
"24705",0,0
"24706",0,1
"24708",0,0
"24709",0,0
"24712",0,0
"24716",0,0
"24717",0,0
"24718",0,0
"24719",0,0
"24721",0,0
"24722",0,0
"24723",0,0
"24724",0,0
"24727",0,0
"24728",0,0
"24729",0,0
"24730",0,0
"24732",0,0
"24733",0,0
"24734",0,0
"24735",0,0
"24736",0,0
"24737",0,0
"24738",0,0
"24740",0,-1
"24742",0,0
"24743",0,0
"24744",0,0
"24747",0,0
"24748",0,0
"24749",0,0
"24750",0,0
"24752",0,0
"24754",0,0
"24757",0,0
"24758",0,0
"24761",0,0
"24763",0,0
"24764",0,0
"24769",0,0
"24770",0,0
"24771",0,0
"24772",0,1
"24776",0,0
"24778",0,0
"24779",0,0
"24783",0,0
"24785",0,0
"24786",0,1
"24789",0,0
"24790",0,0
"24793",0,0
"24796",0,0
"24799",0,0
"24803",0,0
"24804",0,0
"24805",0,0
"24808",0,0
"24812",0,0
"24813",0,0
"24814",0,0
"24815",0,0
"24818",0,0
"24821",0,0
"24825",0,0
"24826",0,0
"24829",0,0
"24835",0,0
"24836",0,0
"24838",0,-1
"24839",0,0
"24842",0,0
"24843",0,0
"24844",0,-1
"24845",0,0
"24846",0,0
"24847",0,0
"24848",0,0
"24849",0,0
"24853",0,0
"24855",0,0
"24856",0,0
"24857",0,0
"24858",0,0
"24859",0,0
"24860",0,0
"24861",0,0
"24862",0,0
"24866",0,0
"24869",0,0
"24871",0,0
"24872",0,0
"24874",0,0
"24875",0,0
"24876",0,1
"24877",0,0
"24878",0,0
"24882",0,0
"24885",0,0
"24888",0,0
"24890",0,1
"24892",0,0
"24896",0,0
"24899",0,0
"24905",0,0
"24906",0,0
"24907",0,0
"24908",0,0
"24909",0,0
"24910",0,0
"24911",0,0
"24914",0,0
"24918",0,0
"24919",0,0
"24920",0,0
"24922",0,0
"24923",0,0
"24925",0,0
"24927",0,0
"24928",0,0
"24929",0,0
"24931",-1,0
"24933",0,0
"24934",0,0
"24936",0,0
"24940",0,-1
"24941",0,0
"24942",0,0
"24943",0,-1
"24944",0,0
"24945",0,0
"24946",0,-1
"24948",0,0
"24949",0,1
"24951",0,0
"24952",0,0
"24953",0,0
"24954",0,0
"24956",0,-1
"24957",0,0
"24961",0,-1
"24963",0,0
"24964",0,-1
"24966",0,0
"24968",0,0
"24969",0,0
"24970",0,0
"24972",0,0
"24973",0,-1
"24975",0,0
"24976",-1,0
"24977",0,0
"24979",0,0
"24980",0,0
"24981",0,0
"24982",0,0
"24983",0,0
"24984",0,0
"24986",0,0
"24987",0,0
"24988",0,0
"24989",0,0
"24991",0,0
"24992",0,0
"24996",0,0
"24998",0,0
"25000",0,0
"25001",0,0
"25006",0,0
"25007",0,0
"25008",0,0
"25009",0,0
"25010",0,0
"25011",0,0
"25012",0,0
"25013",0,0
"25014",0,0
"25016",-1,0
"25018",0,0
"25019",0,0
"25020",0,0
"25021",0,0
"25022",0,0
"25025",0,0
"25029",0,0
"25030",0,0
"25031",0,0
"25032",0,0
"25034",0,0
"25035",0,0
"25036",0,0
"25037",0,0
"25038",0,0
"25040",0,0
"25041",0,0
"25042",0,0
"25043",0,0
"25044",0,0
"25045",0,0
"25048",0,0
"25049",0,0
"25050",0,0
"25052",0,0
"25053",0,0
"25054",0,-1
"25055",0,0
"25056",0,0
"25057",0,0
"25060",0,-1
"25061",0,0
"25062",0,0
"25063",0,0
"25064",0,0
"25065",0,0
"25066",0,0
"25069",0,0
"25070",0,0
"25071",0,0
"25072",0,0
"25073",0,0
"25075",0,0
"25076",-1,0
"25090",0,0
"25091",0,0
"25092",0,0
"25093",0,0
"25094",0,0
"25095",0,0
"25096",0,0
"25097",0,0
"25098",-1,0
"25099",0,0
"25100",0,-1
"25101",0,0
"25102",0,0
"25103",0,0
"25104",-1,-1
"25105",0,0
"25106",0,0
"25108",0,0
"25109",0,0
"25113",0,0
"25114",0,0
"25115",0,1
"25116",0,0
"25117",0,1
"25118",0,-1
"25120",0,0
"25121",0,0
"25122",0,0
"25123",0,0
"25124",0,0
"25126",0,0
"25128",0,0
"25129",0,0
"25130",0,0
"25131",0,0
"25134",0,0
"25135",0,0
"25136",0,0
"25137",0,0
"25138",0,0
"25139",0,0
"25142",0,0
"25143",0,0
"25144",0,0
"25145",0,0
"25146",1,0
"25148",0,0
"25149",0,0
"25150",0,0
"25151",0,0
"25153",0,0
"25154",0,0
"25155",0,0
"25156",0,0
"25159",0,0
"25160",0,0
"25161",0,0
"25163",0,0
"25164",0,0
"25165",1,0
"25166",0,0
"25170",0,0
"25171",-1,1
"25172",0,0
"25173",0,0
"25176",0,-1
"25177",0,0
"25178",0,0
"25181",0,0
"25182",0,0
"25184",0,0
"25185",0,0
"25186",0,0
"25187",0,0
"25188",0,0
"25189",0,0
"25191",0,-1
"25192",0,0
"25193",0,0
"25194",0,0
"25195",0,0
"25196",0,0
"25197",-1,1
"25199",0,0
"25200",0,0
"25201",0,0
"25202",0,-1
"25205",0,0
"25206",0,1
"25207",0,0
"25208",0,0
"25210",0,0
"25212",0,-1
"25213",0,0
"25214",0,0
"25218",0,0
"25219",0,0
"25220",0,0
"25223",0,0
"25227",0,0
"25228",0,0
"25229",0,0
"25231",0,0
"25232",0,0
"25233",0,0
"25234",0,0
"25235",0,0
"25236",0,0
"25239",0,0
"25240",0,0
"25241",0,0
"25243",0,0
"25244",0,0
"25245",0,0
"25246",0,0
"25252",0,0
"25254",0,0
"25255",0,0
"25256",0,0
"25258",0,0
"25260",0,-1
"25261",0,0
"25262",0,0
"25265",0,0
"25266",0,0
"25267",-1,0
"25268",0,0
"25269",0,-1
"25271",0,0
"25276",0,0
"25278",0,-1
"25279",0,0
"25280",0,0
"25281",0,0
"25285",-1,1
"25286",-1,0
"25291",0,0
"25293",0,0
"25294",0,0
"25295",0,0
"25310",0,0
"25312",0,0
"25315",0,-1
"25316",0,0
"25317",0,0
"25319",-1,0
"25320",0,0
"25322",0,0
"25324",0,-1
"25329",0,0
"25330",0,0
"25331",0,0
"25333",0,0
"25336",0,0
"25337",0,0
"25338",0,0
"25342",0,-1
"25343",0,0
"25344",0,0
"25345",0,0
"25347",0,0
"25349",0,0
"25350",0,0
"25351",0,0
"25355",0,0
"25357",0,0
"25358",0,0
"25359",0,0
"25360",0,0
"25362",0,0
"25363",0,0
"25364",0,0
"25366",0,0
"25368",0,0
"25370",0,1
"25372",0,0
"25374",0,0
"25375",0,0
"25376",0,0
"25379",0,0
"25380",0,0
"25381",0,0
"25382",0,0
"25383",0,0
"25384",0,0
"25385",0,0
"25387",0,0
"25391",0,0
"25392",-1,1
"25393",0,0
"25394",0,0
"25397",0,0
"25400",0,0
"25402",0,0
"25403",0,0
"25404",0,0
"25405",0,0
"25408",0,0
"25409",0,0
"25410",0,0
"25411",0,0
"25412",0,0
"25418",0,0
"25419",0,0
"25420",0,0
"25421",0,1
"25422",0,0
"25423",-1,0
"25427",0,1
"25429",0,1
"25430",0,1
"25431",0,0
"25432",0,0
"25434",0,0
"25446",0,0
"25448",0,0
"25449",0,0
"25450",0,0
"25451",0,0
"25457",0,0
"25458",0,1
"25459",0,0
"25460",0,0
"25461",0,0
"25462",0,0
"25463",0,1
"25464",0,0
"25465",0,0
"25466",0,0
"25467",0,0
"25468",0,-1
"25472",0,0
"25473",0,0
"25474",0,0
"25475",0,0
"25476",0,0
"25477",0,0
"25480",0,0
"25481",0,0
"25482",0,0
"25484",0,-1
"25486",0,0
"25487",0,0
"25492",0,0
"25493",0,0
"25494",0,0
"25495",0,0
"25496",0,0
"25497",0,0
"25498",0,0
"25505",0,0
"25507",0,0
"25509",0,0
"25514",0,0
"25516",0,0
"25517",0,0
"25519",0,0
"25520",0,-1
"25521",0,0
"25526",0,0
"25530",0,0
"25535",0,0
"25537",-1,1
"25538",0,-1
"25539",0,1
"25542",0,0
"25545",0,0
"25546",0,0
"25548",0,0
"25549",0,0
"25550",0,0
"25551",0,0
"25553",0,0
"25555",0,1
"25556",0,0
"25559",0,0
"25562",0,0
"25564",0,-1
"25567",0,0
"25568",0,0
"25569",0,0
"25570",0,0
"25575",0,0
"25577",0,0
"25578",1,0
"25580",0,0
"25582",0,0
"25583",0,0
"25584",0,-1
"25587",1,-1
"25588",0,0
"25589",0,-1
"25591",0,0
"25594",0,0
"25597",0,0
"25598",0,-1
"25599",0,0
"25601",0,0
"25602",0,0
"25604",0,0
"25605",0,0
"25606",0,-1
"25608",0,0
"25609",0,0
"25610",0,0
"25611",0,0
"25612",0,0
"25613",0,0
"25614",0,0
"25615",0,0
"25616",0,-1
"25618",0,0
"25619",0,0
"25621",0,0
"25623",0,-1
"25628",0,0
"25629",0,0
"25633",0,0
"25635",0,0
"25637",0,0
"25638",0,0
"25639",0,0
"25642",0,0
"25643",0,0
"25645",0,0
"25646",0,0
"25647",0,0
"25651",0,0
"25655",0,0
"25656",0,-1
"25658",0,0
"25663",0,0
"25664",0,-1
"25665",0,0
"25666",0,0
"25667",0,0
"25669",0,0
"25670",0,0
"25671",0,0
"25672",0,-1
"25673",0,0
"25674",0,0
"25676",0,-1
"25678",0,0
"25679",0,0
"25680",0,0
"25681",0,0
"25682",0,0
"25684",0,0
"25685",0,0
"25686",0,0
"25687",0,0
"25688",0,0
"25689",0,-1
"25690",0,0
"25691",0,0
"25692",0,0
"25695",0,0
"25697",0,0
"25698",0,0
"25699",0,0
"25701",0,0
"25702",0,0
"25703",0,0
"25704",0,0
"25706",1,0
"25709",0,0
"25710",0,0
"25711",0,0
"25712",0,0
"25713",0,-1
"25715",0,-1
"25716",0,0
"25720",0,0
"25721",0,0
"25723",0,1
"25724",0,0
"25725",0,0
"25727",0,0
"25729",0,1
"25732",0,0
"25733",0,0
"25734",0,0
"25735",0,0
"25736",0,0
"25737",0,0
"25740",0,0
"25741",1,0
"25743",0,0
"25745",0,0
"25746",0,0
"25747",0,0
"25748",0,0
"25749",0,0
"25753",0,0
"25754",1,0
"25757",0,0
"25760",0,0
"25764",0,0
"25765",0,0
"25767",0,0
"25769",0,0
"25770",0,0
"25771",0,0
"25772",0,0
"25775",0,0
"25776",0,0
"25777",0,0
"25778",0,0
"25780",0,0
"25782",0,0
"25784",0,0
"25786",0,-1
"25787",0,0
"25789",0,0
"25794",0,0
"25803",0,0
"25804",0,0
"25805",0,0
"25806",0,0
"25808",0,0
"25809",0,0
"25810",0,0
"25811",0,0
"25812",0,0
"25815",0,0
"25816",0,0
"25818",0,0
"25819",0,0
"25820",0,0
"25821",0,0
"25822",0,0
"25824",0,0
"25825",0,0
"25826",0,0
"25827",0,0
"25829",0,0
"25831",0,0
"25832",0,0
"25834",0,0
"25835",0,0
"25837",0,0
"25840",0,-1
"25844",0,0
"25846",0,0
"25847",0,0
"25848",0,-1
"25849",0,0
"25851",0,0
"25853",0,0
"25854",0,0
"25857",0,0
"25858",0,0
"25859",0,0
"25861",0,0
"25862",0,0
"25863",0,0
"25864",0,0
"25865",0,-1
"25869",0,0
"25871",0,0
"25872",0,0
"25873",0,0
"25874",0,0
"25876",0,-1
"25877",0,0
"25878",0,0
"25880",0,0
"25882",0,0
"25883",0,0
"25884",0,0
"25886",0,0
"25887",0,0
"25890",0,0
"25891",0,0
"25892",0,0
"25893",0,0
"25895",0,0
"25898",0,1
"25900",0,0
"25903",0,0
"25915",0,0
"25923",0,-1
"25927",0,0
"25928",0,0
"25929",-1,0
"25930",0,0
"25931",0,1
"25933",0,0
"25935",0,0
"25936",0,0
"25937",0,-1
"25938",0,0
"25940",0,0
"25941",0,0
"25942",0,0
"25943",1,0
"25944",0,0
"25945",0,0
"25946",0,0
"25950",0,1
"25951",0,0
"25952",0,0
"25955",0,0
"25956",0,0
"25957",0,0
"25958",0,0
"25959",0,0
"25960",0,1
"25961",0,0
"25962",0,0
"25963",0,0
"25964",0,0
"25965",0,0
"25966",0,0
"25967",0,0
"25968",0,0
"25970",0,0
"25972",0,0
"25973",0,0
"25975",0,-1
"25976",0,0
"25977",0,0
"25978",0,0
"25980",0,0
"25981",0,0
"25983",0,-1
"25988",0,0
"25989",0,0
"25991",0,0
"25992",0,0
"25993",0,0
"25994",0,0
"25995",0,0
"25996",0,0
"25997",0,0
"26000",0,0
"26004",0,0
"26006",0,0
"26007",0,0
"26010",0,0
"26013",0,0
"26014",0,0
"26021",0,0
"26023",0,0
"26024",0,0
"26025",0,0
"26026",0,0
"26028",0,0
"26029",0,0
"26030",0,0
"26031",0,0
"26034",0,0
"26035",0,0
"26038",0,0
"26039",0,-1
"26042",0,0
"26043",0,0
"26044",0,0
"26045",0,0
"26047",0,0
"26051",0,0
"26052",0,0
"26053",0,0
"26055",0,0
"26056",0,0
"26058",0,0
"26059",0,0
"26060",0,0
"26061",0,0
"26062",0,0
"26065",0,0
"26067",0,1
"26068",0,1
"26070",0,0
"26071",0,0
"26072",0,0
"26074",0,0
"26076",0,0
"26077",0,0
"26080",0,0
"26081",0,0
"26082",0,0
"26083",0,0
"26087",0,0
"26089",0,0
"26093",0,-1
"26098",0,0
"26099",0,0
"26100",0,-1
"26107",0,0
"26108",0,0
"26109",0,0
"26111",0,0
"26113",0,0
"26114",0,0
"26115",0,0
"26116",0,0
"26117",0,1
"26118",0,0
"26119",0,0
"26121",0,0
"26122",0,0
"26123",0,0
"26129",0,-1
"26130",0,0
"26134",0,0
"26135",0,0
"26137",0,0
"26139",0,0
"26140",0,0
"26141",0,0
"26142",0,0
"26145",0,1
"26147",0,1
"26148",0,0
"26149",0,0
"26150",0,-1
"26153",0,0
"26155",0,0
"26162",0,0
"26163",0,0
"26164",0,0
"26165",0,0
"26167",0,0
"26168",0,0
"26170",0,0
"26172",0,0
"26173",-1,1
"26174",0,0
"26175",-1,0
"26176",0,0
"26177",0,0
"26179",0,-1
"26180",0,0
"26182",0,1
"26184",0,0
"26185",0,0
"26187",0,0
"26188",0,0
"26191",1,0
"26196",0,0
"26197",0,0
"26201",0,0
"26202",0,0
"26203",0,0
"26205",0,-1
"26207",0,0
"26210",0,0
"26212",0,0
"26213",0,0
"26215",0,0
"26219",1,0
"26220",0,0
"26221",0,0
"26222",0,0
"26223",0,-1
"26224",0,0
"26225",0,0
"26226",0,0
"26228",0,0
"26230",0,0
"26231",0,-1
"26232",0,0
"26234",0,0
"26235",0,0
"26237",0,0
"26238",0,-1
"26239",0,0
"26240",0,0
"26241",0,0
"26242",0,0
"26243",0,0
"26244",0,0
"26245",0,0
"26246",0,0
"26249",0,0
"26250",0,0
"26251",0,0
"26252",0,0
"26253",0,0
"26254",0,0
"26255",0,0
"26256",0,0
"26257",0,0
"26258",0,0
"26259",0,0
"26260",0,0
"26261",0,0
"26262",0,0
"26263",0,0
"26264",0,0
"26265",0,-1
"26266",0,0
"26267",0,0
"26269",0,0
"26270",0,0
"26271",0,0
"26272",0,0
"26281",0,0
"26282",0,0
"26283",0,0
"26286",-1,0
"26287",0,0
"26289",0,0
"26290",0,-1
"26294",1,0
"26295",0,0
"26297",0,-1
"26299",0,0
"26300",0,0
"26301",0,0
"26303",0,0
"26305",0,1
"26307",0,0
"26309",0,0
"26312",0,0
"26314",0,0
"26315",0,-1
"26317",0,0
"26318",0,0
"26319",0,0
"26320",0,0
"26321",0,0
"26322",0,0
"26331",0,0
"26333",0,0
"26334",0,-1
"26336",0,0
"26337",0,0
"26338",0,-1
"26339",0,0
"26345",-1,1
"26346",0,0
"26347",0,0
"26348",0,0
"26349",0,0
"26350",0,0
"26351",0,0
"26352",0,1
"26353",0,0
"26354",0,0
"26355",0,0
"26356",0,0
"26357",0,0
"26358",0,0
"26359",0,0
"26361",0,0
"26362",0,0
"26364",0,0
"26365",0,0
"26369",0,0
"26370",0,0
"26371",0,0
"26372",0,0
"26374",0,0
"26375",0,0
"26376",0,0
"26377",0,0
"26378",0,0
"26382",0,0
"26383",0,0
"26384",0,0
"26385",0,0
"26386",0,0
"26387",0,0
"26388",0,0
"26391",0,0
"26392",0,0
"26393",0,0
"26394",0,0
"26396",0,0
"26397",0,0
"26398",0,0
"26404",0,0
"26407",0,0
"26408",0,0
"26410",0,0
"26411",0,0
"26412",0,0
"26413",0,0
"26414",0,0
"26416",0,0
"26417",0,0
"26418",0,-1
"26419",0,0
"26422",0,0
"26424",0,0
"26425",0,0
"26426",0,0
"26427",0,0
"26429",0,0
"26430",0,0
"26431",0,0
"26432",0,0
"26433",1,-1
"26434",0,1
"26435",0,0
"26436",0,0
"26441",0,0
"26442",0,0
"26443",0,0
"26444",0,0
"26445",0,0
"26446",0,0
"26448",0,0
"26449",0,0
"26450",0,0
"26452",0,0
"26453",0,0
"26455",0,0
"26456",0,0
"26459",0,0
"26460",0,0
"26461",0,0
"26464",0,0
"26465",0,0
"26466",0,0
"26467",0,0
"26470",0,0
"26471",0,0
"26472",0,0
"26473",0,0
"26474",0,0
"26475",0,-1
"26477",0,0
"26479",0,0
"26483",0,0
"26484",0,0
"26485",0,0
"26486",0,0
"26490",0,0
"26493",0,0
"26495",0,0
"26497",0,-1
"26504",0,0
"26507",0,0
"26514",0,-1
"26515",0,0
"26521",0,0
"26524",0,0
"26525",0,0
"26526",0,0
"26529",0,0
"26530",0,-1
"26531",0,0
"26534",0,0
"26537",0,0
"26538",0,0
"26544",0,0
"26546",0,0
"26547",0,0
"26551",0,-1
"26552",0,0
"26553",0,0
"26554",0,0
"26557",0,-1
"26561",0,0
"26562",0,0
"26563",0,0
"26568",0,0
"26586",0,0
"26587",0,0
"26588",0,0
"26590",0,0
"26592",0,0
"26593",0,0
"26595",0,0
"26596",0,0
"26597",0,0
"26599",0,0
"26600",0,0
"26606",0,0
"26608",0,0
"26611",0,0
"26613",0,0
"26615",0,0
"26617",0,0
"26621",0,0
"26624",0,0
"26629",0,0
"26630",0,0
"26632",0,0
"26633",0,0
"26637",0,0
"26638",0,0
"26640",0,0
"26644",0,0
"26645",0,0
"26648",1,-1
"26649",0,0
"26654",0,1
"26664",0,-1
"26665",0,0
"26667",0,0
"26668",0,0
"26669",0,0
"26670",0,0
"26672",0,0
"26673",0,1
"26675",0,0
"26676",0,0
"26677",0,0
"26678",0,0
"26679",0,0
"26680",0,-1
"26682",0,0
"26683",0,0
"26688",0,0
"26693",0,0
"26697",0,0
"26700",0,0
"26702",0,0
"26704",0,0
"26705",0,0
"26707",0,0
"26709",0,0
"26710",0,0
"26712",0,0
"26714",0,0
"26716",0,0
"26717",-1,0
"26719",0,0
"26722",0,0
"26726",0,0
"26727",0,0
"26730",0,0
"26734",0,0
"26735",0,0
"26736",0,0
"26737",0,0
"26743",0,0
"26744",0,0
"26745",0,-1
"26748",0,0
"26751",0,0
"26752",0,0
"26753",0,0
"26755",0,0
"26762",0,0
"26763",0,0
"26764",0,0
"26765",0,0
"26774",0,0
"26776",0,0
"26778",0,0
"26779",0,0
"26780",0,0
"26781",0,0
"26783",0,0
"26786",0,0
"26787",0,0
"26795",0,0
"26796",0,0
"26797",0,0
"26802",0,0
"26806",0,1
"26809",0,0
"26811",0,0
"26812",0,0
"26814",-1,0
"26818",0,0
"26819",0,0
"26820",0,0
"26823",0,0
"26826",0,0
"26830",0,0
"26832",0,0
"26833",0,0
"26834",0,0
"26835",0,0
"26838",0,0
"26839",0,0
"26840",0,0
"26843",0,0
"26845",0,0
"26846",0,0
"26847",0,0
"26848",0,0
"26849",0,1
"26850",0,0
"26851",0,0
"26852",0,0
"26853",0,0
"26854",0,0
"26855",0,0
"26856",0,0
"26857",0,0
"26858",0,0
"26861",0,0
"26862",0,0
"26865",0,-1
"26867",0,0
"26870",0,0
"26871",0,1
"26872",0,0
"26873",0,0
"26874",0,0
"26875",0,1
"26880",0,0
"26881",0,0
"26882",0,0
"26884",0,0
"26885",0,0
"26887",1,0
"26888",0,0
"26889",0,0
"26890",0,0
"26894",0,0
"26895",0,0
"26896",0,0
"26903",0,-1
"26904",0,0
"26906",0,0
"26908",0,0
"26909",0,0
"26910",0,0
"26911",0,0
"26913",0,0
"26914",0,0
"26915",0,1
"26916",0,0
"26917",0,0
"26918",0,0
"26919",0,0
"26921",0,0
"26923",0,0
"26924",0,0
"26925",0,0
"26927",0,0
"26928",0,0
"26929",0,0
"26930",0,-1
"26932",0,0
"26933",0,0
"26934",0,0
"26938",0,-1
"26939",0,0
"26941",0,0
"26942",0,0
"26943",0,0
"26944",0,0
"26945",0,0
"26946",0,0
"26947",0,0
"26948",0,0
"26949",0,0
"26950",0,0
"26951",0,0
"26952",0,0
"26953",0,0
"26954",0,0
"26955",0,0
"26956",0,0
"26957",0,0
"26959",0,0
"26960",0,0
"26961",0,0
"26962",0,0
"26963",0,-1
"26965",0,0
"26966",0,0
"26967",0,0
"26968",0,0
"26969",0,0
"26977",0,0
"26979",0,0
"26980",0,0
"26981",0,0
"26982",0,0
"26983",0,0
"26984",0,0
"26985",0,0
"26986",0,0
"26987",0,0
"26988",0,0
"26989",0,0
"26991",0,0
"26993",0,0
"26996",0,0
"26997",0,0
"26999",0,0
"27000",0,0
"27001",0,0
"27003",0,-1
"27006",0,0
"27007",0,0
"27008",0,0
"27009",0,0
"27010",0,0
"27011",0,0
"27012",0,0
"27013",0,0
"27015",0,0
"27016",0,0
"27017",0,-1
"27018",0,0
"27020",0,0
"27021",0,0
"27023",0,0
"27024",0,0
"27026",0,0
"27027",0,0
"27028",0,0
"27029",0,0
"27030",0,0
"27031",0,0
"27032",0,0
"27033",0,0
"27035",0,0
"27036",0,0
"27038",0,0
"27042",0,0
"27043",0,0
"27045",0,0
"27046",0,0
"27047",0,1
"27048",0,0
"27050",0,0
"27051",0,1
"27053",0,0
"27056",0,0
"27057",0,0
"27058",0,0
"27059",0,0
"27060",0,0
"27061",0,-1
"27063",0,0
"27064",0,0
"27065",0,0
"27066",0,0
"27067",0,0
"27070",0,0
"27071",0,-1
"27072",0,0
"27075",0,0
"27076",0,0
"27077",0,0
"27079",0,0
"27080",0,0
"27081",0,0
"27082",0,0
"27083",0,0
"27084",0,1
"27085",0,0
"27087",0,0
"27088",0,0
"27089",0,0
"27090",0,0
"27091",0,0
"27092",0,0
"27093",0,0
"27094",0,0
"27095",0,0
"27098",0,0
"27100",0,0
"27101",0,0
"27102",0,0
"27104",0,0
"27105",0,0
"27106",0,0
"27107",1,0
"27108",0,0
"27109",0,-1
"27110",0,0
"27113",0,-1
"27114",0,0
"27115",0,0
"27117",0,0
"27118",0,0
"27119",0,0
"27120",0,-1
"27121",0,0
"27126",0,0
"27127",0,0
"27128",0,0
"27129",0,0
"27130",0,0
"27131",0,0
"27133",0,0
"27134",0,0
"27135",0,0
"27136",0,0
"27137",0,0
"27138",0,0
"27139",0,1
"27140",0,0
"27141",0,0
"27145",0,0
"27146",0,1
"27147",0,0
"27148",0,0
"27150",0,0
"27151",0,0
"27152",-1,0
"27154",0,0
"27155",0,0
"27156",-1,0
"27157",0,-1
"27158",0,0
"27159",0,-1
"27160",0,0
"27162",0,0
"27163",0,0
"27164",0,0
"27165",0,0
"27166",0,0
"27167",0,0
"27168",0,-1
"27169",0,-1
"27171",0,0
"27176",0,0
"27182",0,0
"27183",0,0
"27184",0,0
"27185",0,0
"27189",0,0
"27190",0,0
"27191",0,0
"27192",0,0
"27193",0,0
"27194",0,0
"27196",0,0
"27197",0,0
"27198",0,-1
"27199",0,0
"27202",0,0
"27203",0,0
"27206",0,0
"27207",0,-1
"27208",0,0
"27210",0,0
"27211",0,0
"27213",0,0
"27214",0,0
"27215",0,-1
"27217",0,0
"27218",0,0
"27222",0,-1
"27223",0,0
"27224",0,0
"27225",0,0
"27228",0,0
"27229",0,0
"27230",0,0
"27231",0,1
"27232",0,0
"27234",0,0
"27235",0,0
"27236",0,0
"27237",0,0
"27240",0,0
"27242",0,0
"27243",0,0
"27244",0,0
"27246",0,0
"27247",0,0
"27248",0,-1
"27249",0,-1
"27250",0,0
"27251",0,0
"27255",0,0
"27261",0,0
"27265",0,0
"27266",0,0
"27269",0,-1
"27270",0,0
"27271",0,0
"27274",0,0
"27277",0,0
"27279",0,0
"27281",0,1
"27282",0,0
"27284",0,0
"27287",0,1
"27292",0,0
"27293",0,0
"27294",0,0
"27297",0,0
"27299",0,0
"27300",0,0
"27301",0,0
"27302",0,0
"27303",0,0
"27305",0,0
"27308",0,0
"27309",0,0
"27313",0,0
"27314",0,0
"27315",0,0
"27316",0,0
"27317",0,0
"27322",0,0
"27324",0,0
"27325",0,0
"27326",0,0
"27327",0,0
"27328",0,0
"27329",0,0
"27332",0,0
"27334",0,0
"27336",0,0
"27337",0,0
"27338",0,0
"27340",0,0
"27342",0,0
"27343",0,0
"27344",0,0
"27346",-1,-1
"27347",0,0
"27348",0,0
"27349",0,0
"27357",0,0
"27358",0,0
"27359",0,0
"27360",0,0
"27361",0,0
"27363",0,-1
"27365",0,0
"27366",0,0
"27367",0,0
"27368",0,0
"27369",0,0
"27370",0,0
"27371",0,-1
"27373",0,0
"27374",0,0
"27376",0,0
"27377",0,0
"27380",0,0
"27381",0,0
"27386",0,0
"27389",0,-1
"27390",0,0
"27393",0,0
"27394",0,0
"27395",0,0
"27398",0,0
"27399",0,0
"27400",0,-1
"27401",0,-1
"27404",0,0
"27407",0,0
"27408",0,0
"27409",0,0
"27410",1,0
"27415",0,0
"27418",0,1
"27419",0,0
"27420",0,0
"27422",0,0
"27423",0,-1
"27424",0,0
"27427",0,0
"27428",0,0
"27429",0,0
"27431",0,0
"27434",0,0
"27436",0,-1
"27437",0,0
"27438",0,0
"27440",0,0
"27441",0,-1
"27442",0,0
"27443",0,0
"27445",0,0
"27446",0,0
"27447",0,0
"27448",0,0
"27449",0,0
"27451",0,1
"27452",0,0
"27453",0,0
"27454",0,0
"27455",0,0
"27458",0,0
"27460",0,0
"27461",0,0
"27462",0,0
"27464",0,0
"27466",0,0
"27467",0,0
"27468",0,0
"27469",0,-1
"27474",0,0
"27476",0,-1
"27481",0,0
"27482",0,0
"27484",0,0
"27485",0,0
"27486",0,0
"27487",0,0
"27490",0,0
"27491",0,0
"27493",1,0
"27494",0,0
"27495",0,0
"27496",0,0
"27497",0,-1
"27498",0,0
"27499",0,0
"27500",0,0
"27501",0,0
"27502",0,0
"27503",0,0
"27504",0,0
"27506",1,0
"27507",0,1
"27508",0,0
"27509",0,0
"27511",0,0
"27512",0,0
"27513",0,0
"27514",0,0
"27515",0,0
"27516",0,0
"27517",0,0
"27518",0,0
"27519",0,0
"27520",0,0
"27521",0,0
"27526",0,0
"27527",0,0
"27529",0,0
"27530",0,0
"27531",0,0
"27534",0,0
"27535",0,0
"27536",0,0
"27537",0,0
"27538",0,0
"27540",0,0
"27542",0,0
"27543",0,0
"27544",0,0
"27546",0,1
"27547",0,0
"27551",0,0
"27552",0,0
"27557",0,0
"27560",0,1
"27561",0,0
"27562",0,0
"27563",0,0
"27564",0,0
"27565",0,0
"27568",0,0
"27569",0,0
"27570",0,0
"27572",0,0
"27573",0,0
"27588",0,0
"27589",0,0
"27593",0,0
"27595",0,0
"27596",0,0
"27598",0,0
"27601",0,0
"27602",0,0
"27720",0,0
"27724",0,0
"27725",0,0
"27726",0,-1
"27728",0,0
"27730",0,0
"27731",0,0
"27733",0,-1
"27735",0,-1
"27740",0,0
"27741",-1,1
"27742",0,1
"27743",0,0
"27744",0,0
"27747",0,0
"27749",0,0
"27751",0,0
"27752",1,0
"27754",0,0
"27755",0,0
"27757",0,-1
"27759",0,0
"27761",0,0
"27762",0,0
"27765",0,0
"27769",0,0
"27771",0,0
"27772",0,0
